position,code,recommendations,country,theme_code,description
Supported,28.127,Continue efforts to lift the rural population living under the current poverty line out of poverty by 2020 ,Myanmar,E25,Human rights & poverty
Supported,28.127,Continue efforts to lift the rural population living under the current poverty line out of poverty by 2020 ,Myanmar,S01,SDG 1 - povertyAffected persons:- persons living in poverty- persons living in rural areas
Supported,28.3,Promote the healthy development of children in poverty-stricken areas and prevent the inter-generational transmission of poverty ,Kuwait,E21,Right to an adequate standard of living - general
Supported,28.3,Promote the healthy development of children in poverty-stricken areas and prevent the inter-generational transmission of poverty ,Kuwait,E41,Right to health - General
Supported,28.3,Promote the healthy development of children in poverty-stricken areas and prevent the inter-generational transmission of poverty ,Kuwait,S01,SDG 1 - povertyAffected persons:- children- persons living in poverty
Supported,28.125,Support capacity building on sustainable development and improve the living standards of citizens ,Libya,E21,Right to an adequate standard of living - generalS Sustainable Development Goal implementationAffected persons:- general
Supported,28.99,Continue to develop agricultural technology in order to further promote food security ,Uganda,E22,Right to food
Supported,28.99,Continue to develop agricultural technology in order to further promote food security ,Uganda,S02,SDG 2 - hunger and food securityAffected persons:- general
Supported,28.232,Continue implementing measures to ensure food security ,Equatorial Guinea,E22,Right to food
Supported,28.232,Continue implementing measures to ensure food security ,Equatorial Guinea,S02,SDG 2 - hunger and food securityAffected persons:- general
Supported,28.233,"Continue to give attention to urban residents who have migrated from rural areas, especially the issue of housing those in need ",Serbia,E23,Right to adequate housing
Supported,28.233,"Continue to give attention to urban residents who have migrated from rural areas, especially the issue of housing those in need ",Serbia,S01,SDG 1 - povertyAffected persons:- persons living in rural areas
Supported,28.234,Advance the renovation of dilapidated houses in rural areas in accordance with national conditions ,Tajikistan,E23,Right to adequate housing
Supported,28.234,Advance the renovation of dilapidated houses in rural areas in accordance with national conditions ,Tajikistan,S01,SDG 1 - povertyAffected persons:- persons living in rural areas
Supported,28.235,Gradually establish a mechanism to ensure safe housing for low-income rural residents ,Plurinational State of Bolivia,E23,Right to adequate housing
Supported,28.235,Gradually establish a mechanism to ensure safe housing for low-income rural residents ,Plurinational State of Bolivia,S01,SDG 1 - povertyAffected persons:- persons living in rural areas
Supported,28.28,Continue consolidating the achievements made in the promotion of women’s rights and welfare ,Dominican Republic,E24,Right to social security
Supported,28.28,Continue consolidating the achievements made in the promotion of women’s rights and welfare ,Dominican Republic,F11,Advancement of women
Supported,28.28,Continue consolidating the achievements made in the promotion of women’s rights and welfare ,Dominican Republic,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.23,Continue to actively respond to the ageing of the population and improve the service system for assisting persons with disabilities ,Brunei Darussalam,E24,Right to social security
Supported,28.23,Continue to actively respond to the ageing of the population and improve the service system for assisting persons with disabilities ,Brunei Darussalam,F4,Persons with disabilitiesS Sustainable Development Goal implementationAffected persons:- persons with disabilities- older persons
Supported,28.306,Continue efforts to enhance the welfare of persons with disabilities and the elderly ,Philippines,E24,Right to social security
Supported,28.306,Continue efforts to enhance the welfare of persons with disabilities and the elderly ,Philippines,F4,Persons with disabilities
Supported,28.306,Continue efforts to enhance the welfare of persons with disabilities and the elderly ,Philippines,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- persons with disabilities- older persons"
Supported,28.315,Continue to improve basic social security coverage for people with disabilities ,Congo,E24,Right to social security
Supported,28.315,Continue to improve basic social security coverage for people with disabilities ,Congo,F4,Persons with disabilities
Supported,28.315,Continue to improve basic social security coverage for people with disabilities ,Congo,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- persons with disabilities"
Supported,28.229,Strengthen the welfare and well-being of the elderly ,Plurinational State of Bolivia,E24,Right to social securityS Sustainable Development Goal implementationAffected persons:- older persons
Supported,28.237,Further strengthen the social security system ,Oman,E24,Right to social securityS Sustainable Development Goal implementationAffected persons:- general
Supported,28.238,Continue to strengthen the social insurance system ,Ghana,E24,Right to social securityS Sustainable Development Goal implementationAffected persons:- general
Supported,28.239,Continue measures to improve the social security system for all ,India,E24,Right to social securityS Sustainable Development Goal implementationAffected persons:- general
Supported,28.242,Increase its efforts to counter water pollution ,Congo,E26,Human Rights & drinking water and sanitation
Supported,28.242,Increase its efforts to counter water pollution ,Congo,S06,SDG 6 - water and sanitationAffected persons:- general
Supported,28.225,"Continue to strengthen social correction management and help address problems of employment, schooling and social insurance for persons subject to social correction in the country ",Jordan,E31,Right to work
Supported,28.225,"Continue to strengthen social correction management and help address problems of employment, schooling and social insurance for persons subject to social correction in the country ",Jordan,E51,Right to education - General
Supported,28.225,"Continue to strengthen social correction management and help address problems of employment, schooling and social insurance for persons subject to social correction in the country ",Jordan,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general"
Supported,28.344,"Enhance monitoring of the implementation of the Standard Employment Contract, particularly for migrant domestic workers in Hong Kong ",Philippines,E31,Right to work
Supported,28.344,"Enhance monitoring of the implementation of the Standard Employment Contract, particularly for migrant domestic workers in Hong Kong ",Philippines,G4,Migrants
Supported,28.344,"Enhance monitoring of the implementation of the Standard Employment Contract, particularly for migrant domestic workers in Hong Kong ",Philippines,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- migrants"
Supported,28.98,Continue increasing per capita income for both urban and rural residents ,Turkmenistan,E31,Right to work
Supported,28.98,Continue increasing per capita income for both urban and rural residents ,Turkmenistan,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- persons living in rural areas"
Supported,28.246,Further improve laws and regulations regarding the rights and interests of workers and labour unions ,Angola,E31,Right to work
Supported,28.246,Further improve laws and regulations regarding the rights and interests of workers and labour unions ,Angola,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- general"
Supported,28.247,"Continue to guarantee the right to work, and build harmonious labour relations ",Mozambique,E31,Right to work
Supported,28.247,"Continue to guarantee the right to work, and build harmonious labour relations ",Mozambique,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- general"
Supported,28.245,Further promote awareness among the whole of society on protecting the rights and interests of female employees ,United Republic of Tanzania,E32,Right to just and favourable conditions of work
Supported,28.245,Further promote awareness among the whole of society on protecting the rights and interests of female employees ,United Republic of Tanzania,F11,Advancement of women
Supported,28.245,Further promote awareness among the whole of society on protecting the rights and interests of female employees ,United Republic of Tanzania,S05,SDG 5 - gender equality and women's empowerment
Supported,28.245,Further promote awareness among the whole of society on protecting the rights and interests of female employees ,United Republic of Tanzania,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- women"
Supported,28.292,Continue the implementation of its policy on ensuring employment for women and enhancing the equal participation of women at the strategic and operational levels ,Ethiopia,E32,Right to just and favourable conditions of work
Supported,28.292,Continue the implementation of its policy on ensuring employment for women and enhancing the equal participation of women at the strategic and operational levels ,Ethiopia,F12,Discrimination against women
Supported,28.292,Continue the implementation of its policy on ensuring employment for women and enhancing the equal participation of women at the strategic and operational levels ,Ethiopia,F14,Participation of women in political and public life 
Supported,28.292,Continue the implementation of its policy on ensuring employment for women and enhancing the equal participation of women at the strategic and operational levels ,Ethiopia,S05,SDG 5 - gender equality and women's empowerment
Supported,28.292,Continue the implementation of its policy on ensuring employment for women and enhancing the equal participation of women at the strategic and operational levels ,Ethiopia,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- women"
Supported,28.283,"Make efforts to promote and protect human rights, and achieve gender equality in pay ",Iraq,E32,Right to just and favourable conditions of work
Supported,28.283,"Make efforts to promote and protect human rights, and achieve gender equality in pay ",Iraq,F12,Discrimination against women
Supported,28.283,"Make efforts to promote and protect human rights, and achieve gender equality in pay ",Iraq,S05,SDG 5 - gender equality and women's empowerment
Supported,28.283,"Make efforts to promote and protect human rights, and achieve gender equality in pay ",Iraq,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- women"
Supported,28.244,Introduce appropriate amendments to the minimum wage and issue guiding principles for salaries ,United Arab Emirates,E32,Right to just and favourable conditions of work
Supported,28.244,Introduce appropriate amendments to the minimum wage and issue guiding principles for salaries ,United Arab Emirates,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- general"
Supported,28.248,Give reasonable adjustment to minimum wage standards and issue salary guidelines ,United Arab Emirates,E32,Right to just and favourable conditions of work
Supported,28.248,Give reasonable adjustment to minimum wage standards and issue salary guidelines ,United Arab Emirates,S08,"SDG 8 - economic growth, employment, decent workAffected persons:- general"
Supported,28.228,Continue to develop education and medical services in the less developed regions of the country ,Uganda,E41,Right to health - General
Supported,28.228,Continue to develop education and medical services in the less developed regions of the country ,Uganda,E51,Right to education - General
Supported,28.228,Continue to develop education and medical services in the less developed regions of the country ,Uganda,S03,SDG 3 - health
Supported,28.228,Continue to develop education and medical services in the less developed regions of the country ,Uganda,S04,SDG 4  - educationAffected persons:- general- vulnerable persons/groups
Supported,28.253,Continue to promote the development of the physical and mental health of children in a balanced fashion ,Gabon,E41,Right to health - General
Supported,28.253,Continue to promote the development of the physical and mental health of children in a balanced fashion ,Gabon,F31,Children: definition; general principles; protection
Supported,28.253,Continue to promote the development of the physical and mental health of children in a balanced fashion ,Gabon,S03,SDG 3 - healthAffected persons:- children
Supported,28.254,Continue to increase government investment in maternal and child health services ,Indonesia,E41,Right to health - General
Supported,28.254,Continue to increase government investment in maternal and child health services ,Indonesia,F31,Children: definition; general principles; protection
Supported,28.254,Continue to increase government investment in maternal and child health services ,Indonesia,S03,SDG 3 - healthAffected persons:- children
Supported,28.331,Continue to provide basic health-care services for migrants ,Madagascar,E41,Right to health - General
Supported,28.331,Continue to provide basic health-care services for migrants ,Madagascar,G4,Migrants
Supported,28.331,Continue to provide basic health-care services for migrants ,Madagascar,S03,SDG 3 - healthAffected persons:- migrants
Supported,28.243,"Guarantee children’s health rights, namely by ensuring that they are protected against unsafe vaccinations and blood transfusions ",Portugal,E41,Right to health - General
Supported,28.243,"Guarantee children’s health rights, namely by ensuring that they are protected against unsafe vaccinations and blood transfusions ",Portugal,S03,SDG 3 - healthAffected persons:- children
Supported,28.249,Continue the Healthy China plan and strengthen other measures to promote the right to health ,Viet Nam,E41,Right to health - General
Supported,28.249,Continue the Healthy China plan and strengthen other measures to promote the right to health ,Viet Nam,S03,SDG 3 - healthAffected persons:- general
Supported,28.25,"Continue to strengthen health services in rural areas, including community elder-care services ",Singapore,E41,Right to health - General
Supported,28.25,"Continue to strengthen health services in rural areas, including community elder-care services ",Singapore,S03,SDG 3 - healthAffected persons:- persons living in rural areas- older persons
Supported,28.251,"Take further steps to consolidate programmes and actions aimed at improving public health care, including further reducing maternal and infant mortality ",Sri Lanka,E41,Right to health - General
Supported,28.251,"Take further steps to consolidate programmes and actions aimed at improving public health care, including further reducing maternal and infant mortality ",Sri Lanka,S03,SDG 3 - healthAffected persons:- general- women- children
Supported,28.252,Continue to implement the Healthy China strategy ,Democratic People’s Republic of Korea,E41,Right to health - General
Supported,28.252,Continue to implement the Healthy China strategy ,Democratic People’s Republic of Korea,S03,SDG 3 - healthAffected persons:- general
Supported,28.255,Continue public health education consultations for the general public and support NGOs in providing health services in communities ,Jordan,E41,Right to health - General
Supported,28.255,Continue public health education consultations for the general public and support NGOs in providing health services in communities ,Jordan,S03,SDG 3 - healthAffected persons:- general
Supported,28.256,Give more public health resources to the central and western regions and rural areas ,Mozambique,E41,Right to health - General
Supported,28.256,Give more public health resources to the central and western regions and rural areas ,Mozambique,S03,"SDG 3 - healthAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups- persons living in rural areas"
Supported,28.257,Continue the fight against illegal drugs and rehabilitate drug addicts ,Philippines,E41,Right to health - General
Supported,28.257,Continue the fight against illegal drugs and rehabilitate drug addicts ,Philippines,S03,SDG 3 - healthAffected persons:- general
Supported,28.258,Continue to improve the quality of maternity services ,Morocco,E41,Right to health - General
Supported,28.258,Continue to improve the quality of maternity services ,Morocco,S03,SDG 3 - healthAffected persons:- women
Supported,28.22,Strengthen law enforcement education and supervision for judicial personnel ,Kuwait,E51,Right to education - General
Supported,28.22,Strengthen law enforcement education and supervision for judicial personnel ,Kuwait,D51,Administration of justice & fair trial
Supported,28.22,Strengthen law enforcement education and supervision for judicial personnel ,Kuwait,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- judges, lawyers and prosecutors- law enforcement / police officials"
Supported,28.296,"Give priority to protecting the rights of girl children by ensuring that all girls are registered at birth, implement wide awareness-raising campaigns on the human rights of girls and promote their education ",Slovenia,E51,Right to education - General
Supported,28.296,"Give priority to protecting the rights of girl children by ensuring that all girls are registered at birth, implement wide awareness-raising campaigns on the human rights of girls and promote their education ",Slovenia,F31,Children: definition; general principles; protection
Supported,28.296,"Give priority to protecting the rights of girl children by ensuring that all girls are registered at birth, implement wide awareness-raising campaigns on the human rights of girls and promote their education ",Slovenia,S04,SDG 4 - educationAffected persons:- children
Supported,28.304,"Develop a national plan to eradicate child labour, particularly in the mining, manufacturing and brick-making sectors, and guarantee school attendance ",Costa Rica,E51,Right to education - General
Supported,28.304,"Develop a national plan to eradicate child labour, particularly in the mining, manufacturing and brick-making sectors, and guarantee school attendance ",Costa Rica,F33,Children: protection against exploitation
Supported,28.304,"Develop a national plan to eradicate child labour, particularly in the mining, manufacturing and brick-making sectors, and guarantee school attendance ",Costa Rica,S04,SDG 4 - education
Supported,28.304,"Develop a national plan to eradicate child labour, particularly in the mining, manufacturing and brick-making sectors, and guarantee school attendance ",Costa Rica,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- children"
Supported,28.265,"Further improve access to education for children, especially those living in rural areas and the children of migrant workers ",Sri Lanka,E51,Right to education - General
Supported,28.265,"Further improve access to education for children, especially those living in rural areas and the children of migrant workers ",Sri Lanka,G4,Migrants
Supported,28.265,"Further improve access to education for children, especially those living in rural areas and the children of migrant workers ",Sri Lanka,S04,SDG 4 - educationAffected persons:- children- migrants- persons living in rural areas
Supported,28.33,Continue promoting the rights to education of the children of migrant workers ,Dominican Republic,E51,Right to education - General
Supported,28.33,Continue promoting the rights to education of the children of migrant workers ,Dominican Republic,G4,Migrants
Supported,28.33,Continue promoting the rights to education of the children of migrant workers ,Dominican Republic,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- migrants"
Supported,28.301,"Take measures to ensure all children, especially those of asylum seekers and refugees, have access to education ",Mexico,E51,Right to education - General
Supported,28.301,"Take measures to ensure all children, especially those of asylum seekers and refugees, have access to education ",Mexico,G5,Refugees & asylum seekers
Supported,28.301,"Take measures to ensure all children, especially those of asylum seekers and refugees, have access to education ",Mexico,S04,SDG 4 - educationAffected persons:- refugees & asylum seekers
Supported,28.259,Move forward with the development of the educational system ,Oman,E51,Right to education - General
Supported,28.259,Move forward with the development of the educational system ,Oman,S04,SDG 4 - educationAffected persons:- general
Supported,28.26,Take appropriate measures to ensure that all children fully enjoy the right to education ,Portugal,E51,Right to education - General
Supported,28.26,Take appropriate measures to ensure that all children fully enjoy the right to education ,Portugal,S04,SDG 4 - educationAffected persons:- children
Supported,28.261,Make further efforts to provide the right to education for all without discrimination ,Qatar,E51,Right to education - General
Supported,28.261,Make further efforts to provide the right to education for all without discrimination ,Qatar,S04,SDG 4 - educationAffected persons:- general- children
Supported,28.262,Continue to advance in the area of fair and equal education so as to guarantee the right to education ,Saudi Arabia,E51,Right to education - General
Supported,28.262,Continue to advance in the area of fair and equal education so as to guarantee the right to education ,Saudi Arabia,S04,SDG 4 - educationAffected persons:- general- children
Supported,28.263,Continue to invest in improving the conditions of schools in remote areas ,Singapore,E51,Right to education - General
Supported,28.263,Continue to invest in improving the conditions of schools in remote areas ,Singapore,S04,SDG 4 - educationAffected persons:- general- children- persons living in rural areas
Supported,28.267,Continue efforts to narrow the gap in compulsory education between ethnic autonomous areas and the national average ,Burundi,E51,Right to education - General
Supported,28.267,Continue efforts to narrow the gap in compulsory education between ethnic autonomous areas and the national average ,Burundi,S04,"SDG 4 - educationAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups- persons living in rural areas"
Supported,28.268,Continue to develop bilingual education in ethnic minority areas ,Democratic People’s Republic of Korea,E51,Right to education - General
Supported,28.268,Continue to develop bilingual education in ethnic minority areas ,Democratic People’s Republic of Korea,S04,"SDG 4 - educationAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.269,Strengthen the technical professional education system as a quality education alternative for the development of the country ,Eritrea,E51,Right to education - General
Supported,28.269,Strengthen the technical professional education system as a quality education alternative for the development of the country ,Eritrea,S04,SDG 4 - educationAffected persons:- general
Supported,28.27,Increase the financial support for children in difficulty to guarantee their right to compulsory education ,Algeria,E51,Right to education - General
Supported,28.27,Increase the financial support for children in difficulty to guarantee their right to compulsory education ,Algeria,S04,SDG 4 - educationAffected persons:- children- persons living in poverty
Supported,28.271,Encourage China to pursue and further reinforce actions in favour of providing education and training for the most disadvantaged groups ,Comoros,E51,Right to education - General
Supported,28.271,Encourage China to pursue and further reinforce actions in favour of providing education and training for the most disadvantaged groups ,Comoros,S04,SDG 4 - educationAffected persons:- vulnerable persons/groups
Supported,28.272,Continue to implement the free education policy in the Tibet Autonomous Region ,Nepal,E51,Right to education - General
Supported,28.272,Continue to implement the free education policy in the Tibet Autonomous Region ,Nepal,S04,"SDG 4 - educationAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.273,Increase support for early childhood education in rural communities ,Nepal,E51,Right to education - General
Supported,28.273,Increase support for early childhood education in rural communities ,Nepal,S04,SDG 4 - educationAffected persons:- children- persons living in rural areas
Supported,28.274,"Continue the increased supply of educational resources in remote, rural and ethnic minority areas ",Bangladesh,E51,Right to education - General
Supported,28.274,"Continue the increased supply of educational resources in remote, rural and ethnic minority areas ",Bangladesh,S04,"SDG 4 - educationAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups- persons living in rural areas"
Supported,28.275,Strengthen the approach of respecting cultural differences within its territory ,Peru,E7,Cultural rights
Supported,28.275,Strengthen the approach of respecting cultural differences within its territory ,Peru,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.277,Improve radio and television coverage and service quality in remote areas ,Tajikistan,E7,Cultural rights
Supported,28.277,Improve radio and television coverage and service quality in remote areas ,Tajikistan,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups- media- persons living in rural areas"
Supported,28.278,Improve the system of public cultural services and provide cultural services to impoverished people ,Cameroon,E7,Cultural rights
Supported,28.278,Improve the system of public cultural services and provide cultural services to impoverished people ,Cameroon,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups- persons living in poverty"
Supported,28.111,Continue to implement the outline programme for the national and regional development of women and children to promote the comprehensive development of women and children ,Cameroon,F11,Advancement of women
Supported,28.111,Continue to implement the outline programme for the national and regional development of women and children to promote the comprehensive development of women and children ,Cameroon,F31,Children: definition; general principles; protection
Supported,28.111,Continue to implement the outline programme for the national and regional development of women and children to promote the comprehensive development of women and children ,Cameroon,S05,SDG 5 - gender equality and women's empowerment
Supported,28.111,Continue to implement the outline programme for the national and regional development of women and children to promote the comprehensive development of women and children ,Cameroon,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- women- children"
Supported,28.113,"Pay greater attention to the needs of women in the development process and build support capacities, in particular in financial support ",Central African Republic,F11,Advancement of women
Supported,28.113,"Pay greater attention to the needs of women in the development process and build support capacities, in particular in financial support ",Central African Republic,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.279,Continue efforts to enhance women’s rights ,Tunisia,F11,Advancement of women
Supported,28.279,Continue efforts to enhance women’s rights ,Tunisia,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.286,Take adequate measures to prevent all forms of gender-based discrimination and violence against women ,Liechtenstein,F12,Discrimination against women
Supported,28.286,Take adequate measures to prevent all forms of gender-based discrimination and violence against women ,Liechtenstein,F13,Violence against women
Supported,28.286,Take adequate measures to prevent all forms of gender-based discrimination and violence against women ,Liechtenstein,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.91,Endeavour to promote racial harmony through improvement of the equality of women of African descent ,Botswana,F12,Discrimination against women
Supported,28.91,Endeavour to promote racial harmony through improvement of the equality of women of African descent ,Botswana,G1,Members of minorities
Supported,28.91,Endeavour to promote racial harmony through improvement of the equality of women of African descent ,Botswana,S05,"SDG 5 - gender equality and women's empowermentAffected persons:- women- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.82,Ensure the development of a legal definition of discrimination in order to enhance equality between men and women ,Portugal,F12,Discrimination against women
Supported,28.82,Ensure the development of a legal definition of discrimination in order to enhance equality between men and women ,Portugal,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.285,"Continue and expand the current efforts to tackle all forms of gender discrimination, including the current efforts to integrate women’s development through its overall national economic and social planning ",Guyana,F12,Discrimination against women
Supported,28.285,"Continue and expand the current efforts to tackle all forms of gender discrimination, including the current efforts to integrate women’s development through its overall national economic and social planning ",Guyana,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.287,Continue efforts to curtail gender discrimination ,Malaysia,F12,Discrimination against women
Supported,28.287,Continue efforts to curtail gender discrimination ,Malaysia,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.293,Adopt concrete measures to promote women’s full and equal participation in political and public life ,Iceland,F14,Participation of women in political and public life 
Supported,28.293,Adopt concrete measures to promote women’s full and equal participation in political and public life ,Iceland,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.294,"Continue taking measures for improving women’s development, including the participation of women in public affairs ",India,F14,Participation of women in political and public life 
Supported,28.294,"Continue taking measures for improving women’s development, including the participation of women in public affairs ",India,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.295,Take further steps to promote the role of women in decision-making and management processes ,Armenia,F14,Participation of women in political and public life 
Supported,28.295,Take further steps to promote the role of women in decision-making and management processes ,Armenia,S05,SDG 5 - gender equality and women's empowermentAffected persons:- women
Supported,28.114,Continue the implementation of the China National Plan for Child Development  (Iraq),2011–2020,F31,Children: definition; general principles; protection
Supported,28.114,Continue the implementation of the China National Plan for Child Development  (Iraq),2011–2020,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- children"
Supported,28.297,Continue efforts to enhance children’s rights ,Tunisia,F31,Children: definition; general principles; protection
Supported,28.297,Continue efforts to enhance children’s rights ,Tunisia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- children"
Supported,28.298,Intensify efforts to support children left behind by their parents in rural areas as well as children in vulnerable situations ,Djibouti,F31,Children: definition; general principles; protection
Supported,28.298,Intensify efforts to support children left behind by their parents in rural areas as well as children in vulnerable situations ,Djibouti,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- children- vulnerable persons/groups- persons living in rural areas"
Supported,28.302,Continue to implement the Children’s Development Guidelines and the National Programme of Action for Child Development and improve the mechanism for the protection of children’s rights and interests ,Myanmar,F31,Children: definition; general principles; protection
Supported,28.302,Continue to implement the Children’s Development Guidelines and the National Programme of Action for Child Development and improve the mechanism for the protection of children’s rights and interests ,Myanmar,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- children"
Supported,28.303,"Continue developing public policies to protect the rights of the child, including the elimination of all forms of exploitation ",Chile,F31,Children: definition; general principles; protection
Supported,28.303,"Continue developing public policies to protect the rights of the child, including the elimination of all forms of exploitation ",Chile,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- children"
Supported,28.156,"Prohibit corporal punishment of children in all settings, including in the home ",Estonia,F32,Children: family environment and alternative care
Supported,28.156,"Prohibit corporal punishment of children in all settings, including in the home ",Estonia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- children"
Supported,28.157,Explicitly prohibit corporal punishment in all settings by law ,Montenegro,F32,Children: family environment and alternative care
Supported,28.157,Explicitly prohibit corporal punishment in all settings by law ,Montenegro,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- children"
Supported,28.11,"Make further efforts to strengthen the protection of the rights of children, persons with disabilities and other vulnerable groups ",Bulgaria,F4,Persons with disabilities
Supported,28.11,"Make further efforts to strengthen the protection of the rights of children, persons with disabilities and other vulnerable groups ",Bulgaria,F31,Children: definition; general principles; protectionS Sustainable Development Goal implementationAffected persons:- children- persons with disabilities
Supported,28.31,Protect the rights and interests of persons with disabilities in order to achieve comprehensive sustainable development for this sector of society ,United Arab Emirates,F4,Persons with disabilitiesS Sustainable Development Goal implementationAffected persons:- persons with disabilities
Supported,28.311,Protect the rights and interests of persons with disabilities so that they may achieve integrated and sustainable development ,United Arab Emirates,F4,Persons with disabilitiesS Sustainable Development Goal implementationAffected persons:- persons with disabilities
Supported,28.307,Pay more attention to protecting the rights and interests of persons with disabilities ,Saudi Arabia,F4,Persons with disabilities
Supported,28.307,Pay more attention to protecting the rights and interests of persons with disabilities ,Saudi Arabia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- persons with disabilities"
Supported,28.312,Continue implementing the care subsidy system for persons with disabilities ,United Republic of Tanzania,F4,Persons with disabilities
Supported,28.312,Continue implementing the care subsidy system for persons with disabilities ,United Republic of Tanzania,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- persons with disabilities"
Supported,28.316,Ensure that persons with disabilities enjoy equal rights to participate in national social affairs management and other legitimate rights and interests ,Jordan,F4,Persons with disabilities
Supported,28.316,Ensure that persons with disabilities enjoy equal rights to participate in national social affairs management and other legitimate rights and interests ,Jordan,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- persons with disabilities"
Supported,28.318,Resume the two-way dialogue on Tibet ,New Zealand,G1,Members of minorities
Supported,28.318,Resume the two-way dialogue on Tibet ,New Zealand,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.323,Expand existing programmes that are aimed at ensuring the protection of the rights of minorities ,Zimbabwe,G1,Members of minorities
Supported,28.323,Expand existing programmes that are aimed at ensuring the protection of the rights of minorities ,Zimbabwe,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.324,Further ensure the advancement of the human rights of minority groups ,Afghanistan,G1,Members of minorities
Supported,28.324,Further ensure the advancement of the human rights of minority groups ,Afghanistan,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.328,Continue to guarantee the rights of ethnic minorities to participate in the management of State and social affairs on an equal footing according to law ,Lao People’s Democratic Republic,G1,Members of minorities
Supported,28.328,Continue to guarantee the rights of ethnic minorities to participate in the management of State and social affairs on an equal footing according to law ,Lao People’s Democratic Republic,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.329,"Increase knowledge of the law among workers, especially migrant workers ",Plurinational State of Bolivia,G4,Migrants
Supported,28.329,"Increase knowledge of the law among workers, especially migrant workers ",Plurinational State of Bolivia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- migrants"
Supported,28.334,Create and maintain a safe and enabling environment for all human rights defenders ,Norway,H1,Human rights defenders
Supported,28.334,Create and maintain a safe and enabling environment for all human rights defenders ,Norway,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- human rights defenders"
Supported,28.335,Apply public policies to protect human rights defenders in line with international standards ,Spain,H1,Human rights defenders
Supported,28.335,Apply public policies to protect human rights defenders in line with international standards ,Spain,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- human rights defenders"
Supported,28.341,"Adopt the necessary measures to provide a safe environment for those who work on the protection and promotion of human rights, including human rights defenders and journalists, and investigate and punish all acts of violence against them ",Argentina,H1,Human rights defenders
